15 23807  0.116 0 0  0 0 0   0.4044648819133068  
15 23158  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   0.4013540501850438  
15 23160  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   0.3635268888507969  
15 23813  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.1972149469929983  
15 23815  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.1416740029636125  
15 23817  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.1655667539628284  
15 23167  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   0.2378115685612038  
15 23169  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   0.2450492475061424  
15 23171  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   0.2453855424525954  
15 23824  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   0.2510991166375485  
15 23826  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.151902493236579  
15 23828  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.08495335497527141  
15 23830  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.06373862085247106  
15 23832  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.08751052247046889  
15 23834  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.08796592726383935  
15 23183  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.08752100670999712  
15 23185  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.08743501034135899  
15 23839  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.08943372656483425  
15 23841  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.02945563506845151  
15 23843  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   -0.004078369425559394  
15 23845  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   -0.03862663459804946  
15 23194  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   -0.0692025489146471  
15 23196  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   -0.07077472735971574  
15 23850  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   -0.07111472622927106  
15 23852  0.1059712730865417 0.04718145059679284 0  0.4188790204786393 0 0   -0.07134757934545641  
15 23201  0.1051317032962514 0.04902371836192115 0  0.4363323129985826 0 0   -0.05804037526922134  
15 23856  0.1042601093707034 0.050851053027533 0  0.4537856055185259 0 0   -0.06137601438059354  
15 23858  0.1033567568058507 0.05266289796978746 0  0.4712388980384692 0 0   -0.1053021933488858  
15 23860  0.1024219207716355 0.05445870128316336 0  0.4886921905584126 0 0   -0.2332437396873058  
15 23208  0.1014558860281699 0.05623791594857512 0  0.5061454830783558 0 0   -0.2289976521416894  
15 23210  0.1004589468389949 0.05800000000000003 0  0.5235987755982991 0 0   -0.229894075731419  
15 23212  0.09943140688144501 0.05974441668956632 0  0.5410520681182425 0 0   -0.2293321474345704  
15 23867  0.09837357915414541 0.06147063465105181 0  0.5585053606381858 0 0   -0.2225764463338041  
15 23869  0.09728578588166917 0.06317812806174318 0  0.5759586531581291 0 0   -0.1156359602683735  
