15 23803  0.116 0 0  0 0 0   1.213813392997874  
15 23154  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   1.203083913078634  
15 23156  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   1.093645353509804  
15 23809  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.6250840248075867  
15 23811  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.5130767916698624  
15 23813  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.6849970150992738  
15 23163  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   1.015341187954528  
15 23165  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   1.047040390612356  
15 23167  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   1.046287780475529  
15 23820  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   1.067639986386327  
15 23822  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.6699742149022205  
15 23824  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.454048567423369  
15 23826  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.4893508664728832  
15 23828  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.8942318750602002  
15 23830  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.8914701878683479  
15 23179  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.8831663948276679  
15 23181  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.8786390707624326  
15 23835  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.8907760123420557  
15 23837  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.4518593631104564  
15 23839  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   0.3614543641783735  
15 23841  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   0.4732121457220034  
15 23190  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   0.7052407541098151  
15 23192  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   0.7170300886088292  
15 23846  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   0.7216152495499164  
15 23848  0.1059712730865417 0.04718145059679284 0  0.4188790204786393 0 0   0.7309452295357556  
15 23197  0.1051317032962514 0.04902371836192115 0  0.4363323129985826 0 0   0.4835358818661259  
15 23852  0.1042601093707034 0.050851053027533 0  0.4537856055185259 0 0   0.3013508602004307  
15 23854  0.1033567568058507 0.05266289796978746 0  0.4712388980384692 0 0   0.3144389404637327  
15 23856  0.1024219207716355 0.05445870128316336 0  0.4886921905584126 0 0   0.5623604272554842  
15 23204  0.1014558860281699 0.05623791594857512 0  0.5061454830783558 0 0   0.5536687611729942  
15 23206  0.1004589468389949 0.05800000000000003 0  0.5235987755982991 0 0   0.5553484131938717  
15 23208  0.09943140688144501 0.05974441668956632 0  0.5410520681182425 0 0   0.5528809931781247  
15 23863  0.09837357915414541 0.06147063465105181 0  0.5585053606381858 0 0   0.544033295583654  
15 23865  0.09728578588166917 0.06317812806174318 0  0.5759586531581291 0 0   0.2337430994966546  
15 23213  0.09616835841638482 0.06486637680260667 0  0.5934119456780724 0 0   0.1194634006562167  
15 23869  0.09502163713752303 0.06653486661672138 0  0.6108652381980157 0 0   0.07629498161233809  
15 23871  0.09384597134749388 0.06818308926592692 0  0.6283185307179591 0 0   0.06331140540674499  
15 23218  0.09264171916548594 0.06981054268563765 0  0.6457718232379024 0 0   0.03731919001014777  
15 23220  0.09140924741837972 0.0714167311377764 0  0.6632251157578457 0 0   0.01690797944217819  
15 23222  0.09014893152900859 0.0730011653617812 0  0.680678408277789 0 0   0.006344705910695275  
15 23878  0.08886115540180141 0.07456336272363862 0  0.6981317007977323 0 0   -0.001476220076829749  
15 23880  0.08754631130584152 0.07610284736289889 0  0.7155849933176757 0 0   -0.01880737557239461  
15 23882  0.0862047997553777 0.0776191503376276 0  0.733038285837619 0 0   -0.04199288672834312  
15 23229  0.08483702938782374 0.07911180976724988 0  0.7504915783575623 0 0   -0.07927668043922344  
15 23231  0.0834434168392835 0.08058037097324373 0  0.7679448708775056 0 0   -0.08805797939168056  
15 23887  0.08202438661763947 0.08202438661763957 0  0.7853981633974489 0 0   -0.09486678302047252  
