15 23793  0.116 0 0  0 0 0   0.8066992283226486  
15 23144  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   0.7992258311326573  
15 23146  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   0.727175032631872  
15 23799  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.4207498297496078  
15 23801  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.3558927317019602  
15 23803  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.4881359592646484  
15 23153  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   0.7281060625375601  
15 23155  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   0.7511206685852047  
15 23157  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   0.7506900792557691  
15 23810  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   0.7660179024381311  
15 23812  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.4834124634594772  
15 23814  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.3361252990160883  
15 23816  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.3759134374961053  
15 23818  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.7007638895866641  
15 23820  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.6971607713442106  
15 23169  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.6901017435020379  
15 23171  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.6872699458214792  
15 23825  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.6974264116170441  
15 23827  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.3596158547086267  
15 23829  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   0.2982072929389508  
15 23831  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   0.403671127580494  
15 23180  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   0.6070147370336545  
15 23182  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   0.6181260009357153  
15 23836  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   0.6224914977351292  
15 23838  0.1059712730865417 0.04718145059679284 0  0.4188790204786393 0 0   0.6312504023160953  
15 23187  0.1051317032962514 0.04902371836192115 0  0.4363323129985826 0 0   0.4212351918295851  
