15 23783  0.116 0 0  0 0 0   0.8366780415123554  
15 23134  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   0.8289657216691416  
15 23136  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   0.7535598744885352  
15 23789  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.4315729351684872  
15 23791  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.3567295617459458  
15 23793  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.4798272630087044  
15 23143  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   0.7126787825304369  
15 23145  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   0.7350254090162806  
15 23147  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   0.7346979117235678  
15 23800  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   0.7499846478872595  
15 23802  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.4698344947140584  
15 23804  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.316041953209672  
15 23806  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.3376760725847895  
15 23808  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.6147615129357562  
15 23810  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.6134018330218078  
15 23159  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.6081759112987062  
15 23161  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.6058777986795756  
15 23815  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.6152139369235957  
15 23817  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.3060526047066368  
15 23819  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   0.234720634167924  
15 23821  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   0.2955883287021572  
15 23170  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   0.4369324445672571  
15 23172  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   0.4445634641295508  
15 23826  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   0.4477114405163715  
15 23828  0.1059712730865417 0.04718145059679284 0  0.4188790204786393 0 0   0.4543258969329807  
15 23177  0.1051317032962514 0.04902371836192115 0  0.4363323129985826 0 0   0.296312089126927  
15 23832  0.1042601093707034 0.050851053027533 0  0.4537856055185259 0 0   0.1745542218758048  
15 23834  0.1033567568058507 0.05266289796978746 0  0.4712388980384692 0 0   0.1658983592173859  
15 23836  0.1024219207716355 0.05445870128316336 0  0.4886921905584126 0 0   0.2793739951862669  
15 23184  0.1014558860281699 0.05623791594857512 0  0.5061454830783558 0 0   0.2755044237081337  
15 23186  0.1004589468389949 0.05800000000000003 0  0.5235987755982991 0 0   0.2765270343759936  
15 23188  0.09943140688144501 0.05974441668956632 0  0.5410520681182425 0 0   0.2753744657433783  
15 23843  0.09837357915414541 0.06147063465105181 0  0.5585053606381858 0 0   0.2724379156485629  
15 23845  0.09728578588166917 0.06317812806174318 0  0.5759586531581291 0 0   0.1088526473510157  
15 23193  0.09616835841638482 0.06486637680260667 0  0.5934119456780724 0 0   0.04634005424432559  
15 23849  0.09502163713752303 0.06653486661672138 0  0.6108652381980157 0 0   0.01621213527228332  
