15 23799  0.116 0 0  0 0 0   0.9076588640810079  
15 23150  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   0.8992963824555837  
15 23152  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   0.8180120374756267  
15 23805  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.4719221621694411  
15 23807  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.3965877036995777  
15 23809  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.5409222188665705  
15 23159  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   0.8058632746094853  
15 23161  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   0.8312810055449753  
15 23163  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   0.8308259399867696  
15 23816  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   0.847863612428692  
15 23818  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.5340470054514891  
15 23820  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.3682263455566155  
15 23822  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.4072435769829801  
15 23824  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.7548404224325587  
15 23826  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.7516462561790141  
15 23175  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.744498474681822  
15 23177  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.7415924099875216  
15 23831  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.7527353719687828  
15 23833  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.3827491479440626  
15 23835  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   0.3082190054501644  
15 23837  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   0.4065386820906498  
15 23186  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   0.6076832731580899  
15 23188  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   0.6186358531252011  
15 23842  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   0.6230177050578906  
