15 23799  0.116 0 0  0 0 0   0.5164454027700824  
15 23150  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   0.5116705581176741  
15 23152  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   0.4634178129170159  
15 23805  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.2545411594424709  
15 23807  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.1897874623480187  
15 23809  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.2314311677167091  
15 23159  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   0.335869575981148  
15 23161  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   0.3457595269291612  
15 23163  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   0.3456333786707968  
15 23816  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   0.3531598275239869  
15 23818  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.2160205141071742  
15 23820  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.1292502268670227  
15 23822  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.1130662981861049  
15 23824  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.179495344192844  
15 23826  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.1794108927112149  
15 23175  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.177997289022632  
15 23177  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.1773169303955918  
15 23831  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.1804429703985667  
15 23833  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.07644627956929491  
15 23835  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   0.03507928423328309  
15 23837  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   0.01459708718639099  
15 23186  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   0.01073098673797851  
15 23188  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   0.01040315138552067  
15 23842  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   0.01050357578392437  
15 23844  0.1059712730865417 0.04718145059679284 0  0.4188790204786393 0 0   0.01114903934253642  
15 23193  0.1051317032962514 0.04902371836192115 0  0.4363323129985826 0 0   -0.002848748599045393  
15 23848  0.1042601093707034 0.050851053027533 0  0.4537856055185259 0 0   -0.0254557160291936  
15 23850  0.1033567568058507 0.05266289796978746 0  0.4712388980384692 0 0   -0.06536678401116809  
15 23852  0.1024219207716355 0.05445870128316336 0  0.4886921905584126 0 0   -0.1592858637598431  
15 23200  0.1014558860281699 0.05623791594857512 0  0.5061454830783558 0 0   -0.1563091355822143  
15 23202  0.1004589468389949 0.05800000000000003 0  0.5235987755982991 0 0   -0.1570834463220622  
15 23204  0.09943140688144501 0.05974441668956632 0  0.5410520681182425 0 0   -0.1569229512302758  
15 23859  0.09837357915414541 0.06147063465105181 0  0.5585053606381858 0 0   -0.151653275017413  
15 23861  0.09728578588166917 0.06317812806174318 0  0.5759586531581291 0 0   -0.08334948821210446  
15 23209  0.09616835841638482 0.06486637680260667 0  0.5934119456780724 0 0   -0.06483241914994305  
15 23865  0.09502163713752303 0.06653486661672138 0  0.6108652381980157 0 0   -0.07447325282338438  
15 23867  0.09384597134749388 0.06818308926592692 0  0.6283185307179591 0 0   -0.08915631793083117  
15 23214  0.09264171916548594 0.06981054268563765 0  0.6457718232379024 0 0   -0.06650661415494226  
15 23216  0.09140924741837972 0.0714167311377764 0  0.6632251157578457 0 0   -0.05185612142945888  
15 23218  0.09014893152900859 0.0730011653617812 0  0.680678408277789 0 0   -0.04166668651379329  
15 23874  0.08886115540180141 0.07456336272363862 0  0.6981317007977323 0 0   -0.02840262224862703  
15 23876  0.08754631130584152 0.07610284736289889 0  0.7155849933176757 0 0   -0.03505736907993683  
15 23878  0.0862047997553777 0.0776191503376276 0  0.733038285837619 0 0   -0.05506750158579014  
15 23225  0.08483702938782374 0.07911180976724988 0  0.7504915783575623 0 0   -0.09224342450855103  
15 23227  0.0834434168392835 0.08058037097324373 0  0.7679448708775056 0 0   -0.09273294801509499  
15 23883  0.08202438661763947 0.08202438661763957 0  0.7853981633974489 0 0   -0.09496475960297754  
15 23230  0.08058037097324364 0.08344341683928359 0  0.8028514559173923 0 0   -0.0999198361729422  
15 23232  0.07911180976724977 0.08483702938782382 0  0.8203047484373356 0 0   -0.1078984984481001  
15 23889  0.07761915033762749 0.08620479975537779 0  0.8377580409572789 0 0   -0.07111340455198845  
15 23891  0.07610284736289878 0.0875463113058416 0  0.8552113334772222 0 0   -0.0559990195984182  
15 23893  0.07456336272363849 0.08886115540180152 0  0.8726646259971655 0 0   -0.06362135652583753  
15 23239  0.07300116536178107 0.09014893152900869 0  0.8901179185171089 0 0   -0.1023650219796442  
15 23241  0.07141673113777629 0.09140924741837982 0  0.9075712110370522 0 0   -0.1357887318881312  
15 23243  0.06981054268563752 0.09264171916548604 0  0.9250245035569955 0 0   -0.1912417231186365  
15 23900  0.06818308926592681 0.09384597134749396 0  0.9424777960769388 0 0   -0.2719459126065163  
15 23902  0.06653486661672127 0.09502163713752311 0  0.9599310885968821 0 0   -0.2516411035531632  
15 23248  0.06486637680260655 0.09616835841638489 0  0.9773843811168255 0 0   -0.2721455171207168  
15 23906  0.06317812806174306 0.09728578588166925 0  0.9948376736367688 0 0   -0.4302500496381753  
15 23908  0.06147063465105168 0.09837357915414548 0  1.012290966156712 0 0   -0.9003141214760402  
15 23253  0.0597444166895662 0.09943140688144508 0  1.029744258676655 0 0   -0.9213757650039247  
15 23255  0.0579999999999999 0.100458946838995 0  1.047197551196599 0 0   -0.92360783504545  
15 23257  0.05623791594857499 0.10145588602817 0  1.064650843716542 0 0   -0.9196094769008749  
15 23915  0.05445870128316323 0.1024219207716356 0  1.082104136236485 0 0   -0.9345922600444221  
15 23917  0.05266289796978732 0.1033567568058507 0  1.099557428756429 0 0   -0.4769815005078966  
15 23919  0.05085105302753287 0.1042601093707034 0  1.117010721276372 0 0   -0.3861534659749727  
15 23264  0.04902371836192102 0.1051317032962514 0  1.134464013796315 0 0   -0.547578674653584  
15 23923  0.04718145059679271 0.1059712730865418 0  1.151917306316259 0 0   -0.7980793735803131  
15 23925  0.04532481090475563 0.1067785630004831 0  1.169370598836202 0 0   -0.7877906084449305  
15 23269  0.04345436483624567 0.1075533271297474 0  1.186823891356145 0 0   -0.7823434553240096  
15 23271  0.04157068214725471 0.1082953294736755 0  1.204277183876089 0 0   -0.7676268279171407  
15 23930  0.03967433662577743 0.1090043440111654 0  1.221730476396032 0 0   -0.5006539277273756  
15 23932  0.03776590591703004 0.1096801547695208 0  1.239183768915975 0 0   -0.3375269406222147  
15 23934  0.03584597134749377 0.1103225558902379 0  1.256637061435919 0 0   -0.362859593596185  
15 23936  0.03391511774783732 0.1109313516917122 0  1.274090353955862 0 0   -0.6649681087279136  
15 23280  0.03197393327477176 0.111506356728845 0  1.291543646475805 0 0   -0.6619199030064212  
15 23282  0.03002300923189226 0.112047395849532 0  1.308996938995749 0 0   -0.6932448746489575  
15 23941  0.02806293988956131 0.1125543042480156 0  1.326450231515692 0 0   -0.7260052289909371  
15 23943  0.02609432230388819 0.1130269275150873 0  1.343903524035635 0 0   -0.7706865505720919  
15 23945  0.02411775613485992 0.1134651216851215 0  1.361356816555578 0 0   -0.405421972886706  
15 23947  0.02213384346367903 0.1138687532799291 0  1.378810109075522 0 0   -0.3313472108231591  
15 23949  0.02014318860936375 0.1142376993494162 0  1.396263401595465 0 0   -0.436772469675816  
15 23951  0.01814639794466661 0.114571847509036 0  1.413716694115408 0 0   -0.6782490488581973  
15 23294  0.01614407971136742 0.1148710959740222 0  1.431169986635352 0 0   -0.666431078891878  
15 23296  0.01413684383499693 0.1151353535903934 0  1.448623279155295 0 0   -0.6675006073942202  
15 23298  0.01212530173904762 0.1153645398627197 0  1.466076571675238 0 0   -0.6463280561813171  
15 23958  0.01011006615872816 0.1155585849786425 0  1.483529864195182 0 0   -0.4247063936485579  
15 23960  0.008091750954318347 0.1157174298301396 0  1.500983156715125 0 0   -0.2805184309369392  
15 23962  0.006070970924181294 0.1158410260315306 0  1.518436449235068 0 0   -0.2899589601829556  
15 23305  0.00404834161748992 0.1159293359342151 0  1.535889741755012 0 0   -0.468626811998987  
15 23307  0.002024479146724691 0.1159823326381414 0  1.553343034274955 0 0   -0.5118280837385344  
15 23968  -1.989544419353744e-16 0.116 0  1.570796326794898 0 0   -0.5166717727968672  
15 23310  -0.00202447914672509 0.1159823326381414 0  1.588249619314842 0 0   -0.5118187956589566  
15 23312  -0.004048341617490317 0.1159293359342151 0  1.605702911834785 0 0   -0.4635524807662711  
15 23973  -0.006070970924181692 0.1158410260315306 0  1.623156204354728 0 0   -0.2546183637624587  
15 23975  -0.008091750954318746 0.1157174298301396 0  1.640609496874672 0 0   -0.1898516016896915  
15 23977  -0.01011006615872856 0.1155585849786425 0  1.658062789394615 0 0   -0.2315177795409347  
15 23319  -0.01212530173904802 0.1153645398627197 0  1.675516081914558 0 0   -0.3359982775781316  
15 23321  -0.01413684383499733 0.1151353535903933 0  1.692969374434502 0 0   -0.345892268348962  
15 23323  -0.01614407971136781 0.1148710959740221 0  1.710422666954445 0 0   -0.345765965613295  
15 23984  -0.018146397944667 0.1145718475090359 0  1.727875959474388 0 0   -0.3532950118740056  
15 23986  -0.02014318860936415 0.1142376993494161 0  1.745329251994332 0 0   -0.216107529916925  
15 23988  -0.02213384346367942 0.113868753279929 0  1.762782544514275 0 0   -0.1293157577128264  
15 23990  -0.02411775613486031 0.1134651216851214 0  1.780235837034218 0 0   -0.1131469012137917  
15 23992  -0.02609432230388857 0.1130269275150872 0  1.797689129554161 0 0   -0.1796538379719029  
15 23994  -0.02806293988956169 0.1125543042480155 0  1.815142422074105 0 0   -0.1795686913864638  
15 23335  -0.03002300923189265 0.1120473958495319 0  1.832595714594048 0 0   -0.1781538827674537  
15 23337  -0.03197393327477215 0.1115063567288449 0  1.850049007113991 0 0   -0.1774729900739875  
15 23999  -0.0339151177478377 0.110931351691712 0  1.867502299633935 0 0   -0.1806011425731472  
15 24001  -0.03584597134749413 0.1103225558902377 0  1.884955592153878 0 0   -0.07652842919838548  
15 24003  -0.03776590591703041 0.1096801547695207 0  1.902408884673821 0 0   -0.03514852135635115  
15 24005  -0.03967433662577782 0.1090043440111653 0  1.919862177193765 0 0   -0.01469216782272492  
15 23346  -0.04157068214725507 0.1082953294736753 0  1.937315469713708 0 0   -0.01087424219254429  
15 23348  -0.04345436483624604 0.1075533271297472 0  1.954768762233651 0 0   -0.01054919711823615  
15 24010  -0.045324810904756 0.106778563000483 0  1.972222054753595 0 0   -0.01065068624157448  
15 24012  -0.04718145059679307 0.1059712730865416 0  1.989675347273538 0 0   -0.01129795566973207  
15 23353  -0.04902371836192135 0.1051317032962513 0  2.007128639793481 0 0   0.002748158950735942  
15 24016  -0.05085105302753318 0.1042601093707033 0  2.024581932313424 0 0   0.02538862675023991  
15 24018  -0.0526628979697876 0.1033567568058506 0  2.042035224833367 0 0   0.06528939368248597  
15 24020  -0.05445870128316348 0.1024219207716354 0  2.05948851735331 0 0   0.1591392179924546  
15 23360  -0.05623791594857523 0.1014558860281699 0  2.076941809873253 0 0   0.156165005590418  
15 23362  -0.05800000000000012 0.1004589468389948 0  2.094395102393197 0 0   0.1569384591593308  
15 23364  -0.05974441668956638 0.09943140688144497 0  2.11184839491314 0 0   0.1567780916811767  
15 24027  -0.06147063465105185 0.09837357915414538 0  2.129301687433083 0 0   0.1515134765373454  
15 24029  -0.06317812806174319 0.09728578588166915 0  2.146754979953026 0 0   0.08328983910679087  
15 23369  -0.06486637680260667 0.09616835841638482 0  2.164208272472969 0 0   0.06473842066336506  
15 24033  -0.06653486661672135 0.09502163713752304 0  2.181661564992912 0 0   0.07447277027795199  
15 24035  -0.06818308926592688 0.09384597134749391 0  2.199114857512855 0 0   0.08904552452513062  
15 23374  -0.06981054268563758 0.092641719165486 0  2.216568150032798 0 0   0.06642249567686173  
15 23376  -0.07141673113777632 0.09140924741837979 0  2.234021442552741 0 0   0.05178903646894487  
15 23378  -0.07300116536178108 0.09014893152900869 0  2.251474735072684 0 0   0.04165030620822963  
15 24042  -0.07456336272363849 0.08886115540180152 0  2.268928027592628 0 0   0.02840478548273705  
15 24044  -0.07610284736289875 0.08754631130584163 0  2.286381320112571 0 0   0.03501844734550703  
15 24046  -0.07761915033762744 0.08620479975537784 0  2.303834612632514 0 0   0.05503826387299644  
15 23385  -0.07911180976724971 0.08483702938782389 0  2.321287905152457 0 0   0.09254402048901088  
15 23387  -0.08058037097324354 0.08344341683928368 0  2.3387411976724 0 0   0.09269572159910577  
15 24051  -0.08202438661763937 0.08202438661763967 0  2.356194490192343 0 0   0.09493715128582625  
15 23390  -0.08344341683928337 0.08058037097324387 0  2.373647782712286 0 0   0.09986716116373884  
15 23392  -0.0848370293878236 0.07911180976725002 0  2.391101075232229 0 0   0.1081967488036538  
15 24057  -0.08620479975537754 0.07761915033762777 0  2.408554367752172 0 0   0.0710456223252609  
15 24059  -0.08754631130584135 0.07610284736289907 0  2.426007660272115 0 0   0.05588000437100602  
15 24061  -0.08886115540180124 0.07456336272363881 0  2.443460952792059 0 0   0.06364627164599926  
15 23399  -0.09014893152900839 0.07300116536178143 0  2.460914245312002 0 0   0.102415521682909  
15 23401  -0.09140924741837951 0.07141673113777666 0  2.478367537831945 0 0   0.1355584080161021  
15 23403  -0.09264171916548573 0.06981054268563792 0  2.495820830351888 0 0   0.1907840956151797  
15 24068  -0.09384597134749365 0.06818308926592724 0  2.513274122871831 0 0   0.2709927126654653  
15 24070  -0.09502163713752279 0.06653486661672171 0  2.530727415391774 0 0   0.251128471457657  
15 23408  -0.09616835841638458 0.06486637680260703 0  2.548180707911717 0 0   0.2711855574357788  
15 24074  -0.09728578588166892 0.06317812806174355 0  2.56563400043166 0 0   0.4287498511440215  
15 24076  -0.09837357915414514 0.06147063465105221 0  2.583087292951603 0 0   0.8967433080408193  
15 23413  -0.09943140688144475 0.05974441668956675 0  2.600540585471546 0 0   0.9177836505588345  
15 23415  -0.1004589468389946 0.0580000000000005 0  2.61799387799149 0 0   0.9199993172038217  
15 23417  -0.1014558860281696 0.05623791594857561 0  2.635447170511433 0 0   0.916014871947182  
15 24083  -0.1024219207716352 0.05445870128316387 0  2.652900463031376 0 0   0.9309358713839853  
15 24085  -0.1033567568058504 0.05266289796978799 0  2.670353755551319 0 0   0.4753491789945997  
15 24087  -0.1042601093707031 0.05085105302753357 0  2.687807048071262 0 0   0.3852306653321311  
15 23424  -0.1051317032962511 0.04902371836192175 0  2.705260340591205 0 0   0.5467581908197694  
15 24091  -0.1059712730865414 0.04718145059679346 0  2.722713633111148 0 0   0.7971089872671666  
15 24093  -0.1067785630004828 0.04532481090475642 0  2.740166925631091 0 0   0.786820188685038  
15 23429  -0.1075533271297471 0.04345436483624649 0  2.757620218151034 0 0   0.7813764476163105  
15 23431  -0.1082953294736751 0.04157068214725555 0  2.775073510670977 0 0   0.7667249736881443  
15 24098  -0.1090043440111651 0.03967433662577832 0  2.792526803190921 0 0   0.5001181473020736  
15 24100  -0.1096801547695205 0.03776590591703095 0  2.809980095710864 0 0   0.3376250887030069  
15 24102  -0.1103225558902376 0.0358459713474947 0  2.827433388230807 0 0   0.363328221926455  
15 24104  -0.1109313516917119 0.03391511774783829 0  2.84488668075075 0 0   0.6665486487690526  
15 23440  -0.1115063567288447 0.03197393327477276 0  2.862339973270693 0 0   0.6658285131737418  
15 23442  -0.1120473958495317 0.03002300923189328 0  2.879793265790636 0 0   0.6886755899553668  
15 24109  -0.1125543042480154 0.02806293988956236 0  2.897246558310579 0 0   0.7247787985262225  
15 24111  -0.1130269275150871 0.02609432230388927 0  2.914699850830522 0 0   0.7722274575787841  
15 24113  -0.1134651216851213 0.02411775613486104 0  2.932153143350465 0 0   0.4068772490205805  
15 24115  -0.1138687532799288 0.02213384346368018 0  2.949606435870408 0 0   0.3319360271572283  
15 24117  -0.114237699349416 0.02014318860936493 0  2.967059728390351 0 0   0.4374421650068956  
15 24119  -0.1145718475090358 0.01814639794466781 0  2.984513020910295 0 0   0.6795258064787352  
15 23454  -0.114871095974022 0.01614407971136865 0  3.001966313430238 0 0   0.6679168607811666  
15 23456  -0.1151353535903932 0.01413684383499819 0  3.019419605950181 0 0   0.6692842141099901  
15 23458  -0.1153645398627196 0.01212530173904891 0  3.036872898470124 0 0   0.6482059124532363  
15 24126  -0.1155585849786424 0.01011006615872948 0  3.054326190990067 0 0   0.4258979018187929  
15 24128  -0.1157174298301395 0.008091750954319691 0  3.07177948351001 0 0   0.2810742396733336  
15 24130  -0.1158410260315305 0.006070970924182665 0  3.089232776029953 0 0   0.2901510857709886  
15 23465  -0.1159293359342151 0.004048341617491317 0  3.106686068549896 0 0   0.4685972970603209  
15 23467  -0.1159823326381414 0.002024479146726115 0  3.124139361069839 0 0   0.5117606309313772  
15 24135  -0.116 1.250550263092684e-15 0  3.141592653589782 0 0   0.5165257962165961  
15 23470  -0.1159823326381414 -0.002024479146723614 0  3.159045946109726 0 0   0.5117525133721303  
15 23472  -0.1159293359342152 -0.004048341617488817 0  3.176499238629669 0 0   0.463491506552699  
15 24141  -0.1158410260315307 -0.006070970924180167 0  3.193952531149612 0 0   0.2545742265905002  
15 24143  -0.1157174298301397 -0.008091750954317196 0  3.211405823669555 0 0   0.18979645299545  
15 24145  -0.1155585849786426 -0.01011006615872699 0  3.228859116189498 0 0   0.2314217917603288  
15 23479  -0.1153645398627199 -0.01212530173904642 0  3.246312408709441 0 0   0.3358483794664072  
15 23481  -0.1151353535903935 -0.01413684383499571 0  3.263765701229384 0 0   0.345737487721948  
15 23483  -0.1148710959740224 -0.01614407971136617 0  3.281218993749327 0 0   0.3456115352798398  
15 24152  -0.1145718475090362 -0.01814639794466534 0  3.29867228626927 0 0   0.3531375505559276  
15 24154  -0.1142376993494164 -0.02014318860936246 0  3.316125578789213 0 0   0.21600693936615  
15 24156  -0.1138687532799293 -0.02213384346367772 0  3.333578871309157 0 0   0.1292422253975397  
15 24158  -0.1134651216851218 -0.02411775613485859 0  3.3510321638291 0 0   0.1130591892659484  
15 24160  -0.1130269275150876 -0.02609432230388683 0  3.368485456349043 0 0   0.179484538697032  
15 24162  -0.112554304248016 -0.02806293988955993 0  3.385938748868986 0 0   0.1794001415707397  
15 23495  -0.1120473958495323 -0.03002300923189087 0  3.403392041388929 0 0   0.1779870610089345  
15 23497  -0.1115063567288454 -0.03197393327477036 0  3.420845333908872 0 0   0.177306186072087  
15 24167  -0.1109313516917126 -0.0339151177478359 0  3.438298626428815 0 0   0.1804320047949841  
15 24169  -0.1103225558902383 -0.03584597134749232 0  3.455751918948758 0 0   0.07643992353303018  
15 24171  -0.1096801547695213 -0.03776590591702858 0  3.473205211468701 0 0   0.03507298964089473  
15 24173  -0.109004344011166 -0.03967433662577597 0  3.490658503988644 0 0   0.0145872970021871  
15 23506  -0.108295329473676 -0.04157068214725321 0  3.508111796508588 0 0   0.01071570256744354  
15 23508  -0.107553327129748 -0.04345436483624417 0  3.525565089028531 0 0   0.0103875457100594  
15 24178  -0.1067785630004838 -0.04532481090475412 0  3.543018381548474 0 0   0.01048782673726606  
15 24180  -0.1059712730865424 -0.04718145059679118 0  3.560471674068417 0 0   0.01113291171783504  
15 23513  -0.1051317032962522 -0.04902371836191948 0  3.57792496658836 0 0   -0.002859710638177347  
15 24184  -0.1042601093707042 -0.05085105302753132 0  3.595378259108303 0 0   -0.02546330151310538  
15 24186  -0.1033567568058515 -0.05266289796978577 0  3.612831551628246 0 0   -0.06537574339818143  
15 24188  -0.1024219207716364 -0.05445870128316166 0  3.630284844148189 0 0   -0.1593032719960014  
15 23520  -0.1014558860281708 -0.05623791594857342 0  3.647738136668132 0 0   -0.1563260144605899  
15 23522  -0.1004589468389959 -0.05799999999999832 0  3.665191429188075 0 0   -0.1571008927314848  
15 23524  -0.09943140688144604 -0.05974441668956461 0  3.682644721708018 0 0   -0.1569398881167254  
15 24195  -0.09837357915414648 -0.0614706346510501 0  3.700098014227962 0 0   -0.1516722815491137  
15 24197  -0.09728578588167029 -0.06317812806174146 0  3.717551306747905 0 0   -0.08336172653795679  
15 23529  -0.09616835841638598 -0.06486637680260496 0  3.735004599267848 0 0   -0.06478153262534353  
15 24201  -0.09502163713752422 -0.06653486661671967 0  3.752457891787791 0 0   -0.07451096808545773  
15 24203  -0.09384597134749513 -0.0681830892659252 0  3.769911184307734 0 0   -0.08908941171681545  
15 23534  -0.09264171916548723 -0.06981054268563593 0  3.787364476827677 0 0   -0.06645754662432345  
15 23536  -0.09140924741838106 -0.07141673113777469 0  3.80481776934762 0 0   -0.05181955081305847  
15 23538  -0.09014893152900998 -0.07300116536177947 0  3.822271061867563 0 0   -0.04167957351869313  
15 24210  -0.08886115540180284 -0.07456336272363691 0  3.839724354387506 0 0   -0.02842636290587375  
15 24212  -0.08754631130584301 -0.0761028473628972 0  3.857177646907449 0 0   -0.03503633130470696  
15 24214  -0.08620479975537922 -0.07761915033762591 0  3.874630939427393 0 0   -0.05506030817503449  
