15 23779  0.116 0 0  0 0 0   0.8090346349156377  
15 23130  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   0.8024637227028408  
15 23132  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   0.7278201143173485  
15 23785  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.4027897861722469  
15 23787  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.305361784652903  
15 23789  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.3782078118434158  
15 23139  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   0.5510999304180884  
15 23141  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   0.5680718348955855  
15 23143  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   0.5683040505448567  
15 23796  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   0.5807840730908802  
15 23798  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.3573717847623633  
15 23800  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.219703916904415  
15 23802  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.2020110861484919  
15 23804  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.3329462987254712  
15 23806  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.332825132213255  
15 23155  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.3301930315473188  
15 23157  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.3289537041389731  
15 23811  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.3344863370876484  
15 23813  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.1497844771567727  
15 23815  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   0.08526570912757221  
15 23817  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   0.0700198547584639  
15 23166  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   0.08980717111289344  
15 23168  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   0.09078928452664374  
15 23822  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   0.09151057713831859  
15 23824  0.1059712730865417 0.04718145059679284 0  0.4188790204786393 0 0   0.09355200749390026  
15 23173  0.1051317032962514 0.04902371836192115 0  0.4363323129985826 0 0   0.04833361889035409  
15 23828  0.1042601093707034 0.050851053027533 0  0.4537856055185259 0 0   -0.001382224791758783  
15 23830  0.1033567568058507 0.05266289796978746 0  0.4712388980384692 0 0   -0.05301791768911835  
15 23832  0.1024219207716355 0.05445870128316336 0  0.4886921905584126 0 0   -0.1509644038259338  
15 23180  0.1014558860281699 0.05623791594857512 0  0.5061454830783558 0 0   -0.1478297208123827  
15 23182  0.1004589468389949 0.05800000000000003 0  0.5235987755982991 0 0   -0.1485303509825229  
15 23184  0.09943140688144501 0.05974441668956632 0  0.5410520681182425 0 0   -0.1484440687597554  
15 23839  0.09837357915414541 0.06147063465105181 0  0.5585053606381858 0 0   -0.1422126151000445  
15 23841  0.09728578588166917 0.06317812806174318 0  0.5759586531581291 0 0   -0.08610910571142232  
15 23189  0.09616835841638482 0.06486637680260667 0  0.5934119456780724 0 0   -0.07477230796202247  
15 23845  0.09502163713752303 0.06653486661672138 0  0.6108652381980157 0 0   -0.09359347607858617  
15 23847  0.09384597134749388 0.06818308926592692 0  0.6283185307179591 0 0   -0.1160875511846628  
15 23194  0.09264171916548594 0.06981054268563765 0  0.6457718232379024 0 0   -0.08850252583408152  
15 23196  0.09140924741837972 0.0714167311377764 0  0.6632251157578457 0 0   -0.07150868240688986  
15 23198  0.09014893152900859 0.0730011653617812 0  0.680678408277789 0 0   -0.05958742881124022  
15 23854  0.08886115540180141 0.07456336272363862 0  0.6981317007977323 0 0   -0.04184545434151472  
15 23856  0.08754631130584152 0.07610284736289889 0  0.7155849933176757 0 0   -0.05212025624063134  
15 23858  0.0862047997553777 0.0776191503376276 0  0.733038285837619 0 0   -0.08207119010948824  
15 23205  0.08483702938782374 0.07911180976724988 0  0.7504915783575623 0 0   -0.1381919283938751  
15 23207  0.0834434168392835 0.08058037097324373 0  0.7679448708775056 0 0   -0.140903467482157  
15 23863  0.08202438661763947 0.08202438661763957 0  0.7853981633974489 0 0   -0.1453775942483508  
15 23210  0.08058037097324364 0.08344341683928359 0  0.8028514559173923 0 0   -0.1550324490567935  
15 23212  0.07911180976724977 0.08483702938782382 0  0.8203047484373356 0 0   -0.1689877252312351  
15 23869  0.07761915033762749 0.08620479975537779 0  0.8377580409572789 0 0   -0.1126229700836169  
15 23871  0.07610284736289878 0.0875463113058416 0  0.8552113334772222 0 0   -0.09046702811847188  
15 23873  0.07456336272363849 0.08886115540180152 0  0.8726646259971655 0 0   -0.1051576907478326  
15 23219  0.07300116536178107 0.09014893152900869 0  0.8901179185171089 0 0   -0.170040839434855  
15 23221  0.07141673113777629 0.09140924741837982 0  0.9075712110370522 0 0   -0.2263191356002416  
15 23223  0.06981054268563752 0.09264171916548604 0  0.9250245035569955 0 0   -0.3198563780951739  
15 23880  0.06818308926592681 0.09384597134749396 0  0.9424777960769388 0 0   -0.4545026183587745  
