15 23801  0.116 0 0  0 0 0   0.8091391203570552  
15 23152  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   0.8022189701217525  
15 23154  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   0.7285861165882168  
15 23807  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.4111494868950839  
15 23809  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.3273754035912366  
15 23811  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.4252819020702395  
15 23161  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   0.6265764173741055  
15 23163  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   0.6460448835043037  
15 23165  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   0.6458367591024736  
15 23818  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   0.6593696817774309  
15 23820  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.4109384625854425  
15 23822  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.2695010637988933  
15 23824  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.2765449158446762  
15 23826  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.4908716430546819  
15 23828  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.4897187169036287  
15 23177  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.4853445359328148  
15 23179  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.483038695795574  
15 23833  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.4901076736452233  
15 23835  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.240657655636434  
15 23837  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   0.1786880990747826  
15 23839  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   0.2172929254064203  
15 23188  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   0.3180163603279623  
15 23190  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   0.3231308750834963  
15 23844  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   0.3252509512496062  
15 23846  0.1059712730865417 0.04718145059679284 0  0.4188790204786393 0 0   0.3297988930637292  
15 23195  0.1051317032962514 0.04902371836192115 0  0.4363323129985826 0 0   0.2127481614389359  
15 23850  0.1042601093707034 0.050851053027533 0  0.4537856055185259 0 0   0.1199877298016367  
15 23852  0.1033567568058507 0.05266289796978746 0  0.4712388980384692 0 0   0.1045687672607591  
15 23854  0.1024219207716355 0.05445870128316336 0  0.4886921905584126 0 0   0.1645591750284726  
15 23202  0.1014558860281699 0.05623791594857512 0  0.5061454830783558 0 0   0.1623371034984057  
15 23204  0.1004589468389949 0.05800000000000003 0  0.5235987755982991 0 0   0.1627286434404174  
15 23206  0.09943140688144501 0.05974441668956632 0  0.5410520681182425 0 0   0.1617740852419864  
15 23861  0.09837357915414541 0.06147063465105181 0  0.5585053606381858 0 0   0.1607298012985646  
15 23863  0.09728578588166917 0.06317812806174318 0  0.5759586531581291 0 0   0.05905385276292771  
